


30,29/06/2023,25351.711143/2019-18,0666054/23-1,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
31,29/06/2023,25351.711143/2019-18,0666108/23-4,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
32,29/06/2023,25351.722189/2009-89,0668130/23-1,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
33,30/06/2023,25351.098075/2007-48,0671167/23-7,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
34,11/07/2023,25351.310802/2006-70,0713469/23-0,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
35,11/07/2023,25351.187065/2007-86,0713471/23-1,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
36,11/07/2023,25351.310802/2006-70,0713473/23-8,11049,RDC 73/2016 - GENÉRICO - Inclusão maior de equipamento
37,11/07/2023,25351.187065/2007-86,0713475/23-4,11051,RDC 73/2016 - SIMILAR - Inclusão maior de equipamento
38,11/07/2023,25351.049089/2009-86,0713477/23-1,11055,RDC 73/2016 - GENÉRICO - Substituição maior de equipamento
39,11/07/2023,25351.028135/2004-12,0714038/23-0,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
40,11/07/2023,25351.028135/2004-12,0714040/23-1,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
41,13/07/2023,25351.574815/2011-46,0722306/23-4,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
42,13/07/2023,25351.574815/2011-46,0722340/23-4,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
43,13/07/2023,25351.574815/2011-46,0722342/23-1,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
44,14/07/2023,25351.171078/2018-96,0725998/23-1,11037,RDC 73/2016 - GENÉRICO - Substituição de local de fabricação de medicamento estéril
45,14/07/2023,25351.146227/2010-01,0726002/23-4,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
46,14/07/2023,25000.031363/9689,0728752/23-6,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
47,14/07/2023,25000.031363/9689,0728754/23-2,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
48,14/07/2023,25000.031363/9689,0728756/23-9,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
49,14/07/2023,25000.031363/9689,0728767/23-4,11876,RDC 73/2016 - NOVO - Exclusão crítica de testes ou métodos
50,17/07/2023,25351.697984/2019-05,0733068/23-5,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
51,17/07/2023,25351.399620/2018-73,0735257/23-3,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
52,18/07/2023,25351.013246/0156,0741258/23-4,10982,RDC 73/2016 - SIMILAR - Mudança maior de excipientes para formas farmacêuticas em solução
53,18/07/2023,25351.013246/0156,0741262/23-2,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
54,18/07/2023,25351.013246/0156,0741264/23-9,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
55,18/07/2023,25351.013246/0156,0741280/23-1,11864,RDC 73/2016 - SIMILAR - Mudanças nos limites de especificação fora de limites aprovados anteriormente
56,19/07/2023,25351.378493/2021-74,0745101/23-6,10948,RDC 73/2016 - NOVO - Inclusão maior de produção do IFA
57,19/07/2023,25351.172028/2002-69,0747426/23-1,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
58,20/07/2023,25351.087708/2009-30,0750183/23-8,11864,RDC 73/2016 - SIMILAR - Mudanças nos limites de especificação fora de limites aprovados anteriormente
59,20/07/2023,25351.089256/2009-22,0750187/23-1,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
60,20/07/2023,25351.191004/2002-17,0752160/23-0,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
61,21/07/2023,25351.097229/2022-13,0756118/23-1,11039,RDC 73/2016 - SIMILAR - Substituição de local de fabricação de medicamento estéril
62,21/07/2023,25000.010791/9612,0756162/23-8,10994,RDC 73/2016 - SIMILAR - Mudança maior de excipiente para formas farmacêuticas sólidas
63,21/07/2023,25000.022260/9493,0758504/23-7,11038,RDC 73/2016 - NOVO - Substituição de local de fabricação de medicamento estéril
64,24/07/2023,25000.018970/9889,0764496/23-5,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
65,24/07/2023,25351.662005/2021-12,0764668/23-2,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
66,24/07/2023,25351.097229/2022-13,0764674/23-7,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
67,24/07/2023,25351.097229/2022-13,0764676/23-3,11057,RDC 73/2016 - SIMILAR - Substituição maior de equipamento
68,24/07/2023,25351.097229/2022-13,0764678/23-0,11081,RDC 73/2016 - SIMILAR - Mudança maior da forma e dimensões da embalagem primária do medicamento
69,24/07/2023,25351.097229/2022-13,0764705/23-1,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
70,24/07/2023,25351.097229/2022-13,0764707/23-7,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
71,25/07/2023,25351.171078/2018-96,0768522/23-0,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
72,25/07/2023,25351.171078/2018-96,0768524/23-6,11055,RDC 73/2016 - GENÉRICO - Substituição maior de equipamento
73,25/07/2023,25351.171078/2018-96,0768614/23-5,11067,RDC 73/2016 - GENÉRICO - Inclusão maior de composição de embalagem primária do medicamento
74,25/07/2023,25351.171078/2018-96,0771093/23-3,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
75,25/07/2023,25000.017806/9808,0776730/23-7,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
76,25/07/2023,25000.017806/9808,0776754/23-4,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
77,25/07/2023,25000.055172/9928,0776780/23-3,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
78,26/07/2023,25351.564399/2020-55,0774830/23-2,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
79,26/07/2023,25351.378493/2021-74,0774863/23-9,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
80,26/07/2023,25351.856030/2018-51,0777106/23-1,11087,RDC 73/2016 - SIMILAR - Mudança relacionada ao diluente
81,27/07/2023,25351.730857/2013-01,0779778/23-8,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
82,27/07/2023,25351.041286/2019-42,0780173/23-4,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
83,27/07/2023,25351.334846/2017-84,0782267/23-7,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
84,27/07/2023,25351.660094/2012-47,0786569/23-4,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
85,28/07/2023,25351.014536/2021-96,0786137/23-1,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
86,28/07/2023,25351.706790/2019-08,0786130/23-3,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
87,28/07/2023,25351.014536/2021-96,0786153/23-2,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
88,28/07/2023,25351.014536/2021-96,0786156/23-7,10945,RDC 73/2016 - NOVO - Alteração maior de produção do IFA
89,28/07/2023,25351.014536/2021-96,0786160/23-5,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
90,28/07/2023,25351.014536/2021-96,0786162/23-1,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
91,28/07/2023,25351.014536/2021-96,0786164/23-8,10945,RDC 73/2016 - NOVO - Alteração maior de produção do IFA
92,28/07/2023,25351.765318/2011-53,0786168/23-1,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
93,28/07/2023,25351.144258/2019-86,0786218/23-1,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
94,28/07/2023,25351.325137/2013-84,0786280/23-6,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
95,28/07/2023,25351.323730/2013-43,0786395/23-1,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
96,28/07/2023,25351.627511/2019-32,0786519/23-8,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
97,28/07/2023,25351.681652/2015-77,0786540/23-6,10942,RDC 73/2016 - NOVO - Inclusão de novo fabricante do IFA
98,28/07/2023,25351.325024/2013-71,0786626/23-7,10940,RDC 73/2016 - SIMILAR - Substituição de fabricante do IFA
99,28/07/2023,25351.740784/2020-13,0788180/23-1,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
100,28/07/2023,25351.013972/2021-48,0788520/23-2,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
101,28/07/2023,25351.299730/2005-11,0788522/23-9,10946,RDC 73/2016 - SIMILAR - Alteração maior de produção do IFA
102,28/07/2023,25351.299730/2005-11,0788545/23-8,11864,RDC 73/2016 - SIMILAR - Mudanças nos limites de especificação fora de limites aprovados anteriormente
103,28/07/2023,25351.041905/2006-84,0788557/23-1,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
104,28/07/2023,25351.041905/2006-84,0788559/23-8,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
105,28/07/2023,25351.627511/2019-32,0788562/23-8,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
106,28/07/2023,25351.627511/2019-32,0788564/23-4,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
107,28/07/2023,25351.299730/2005-11,0788566/23-1,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
108,28/07/2023,25351.299730/2005-11,0788568/23-7,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
109,28/07/2023,25351.299730/2005-11,0788570/23-9,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
110,28/07/2023,25351.299730/2005-11,0788572/23-5,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
111,28/07/2023,25351.299730/2005-11,0788582/23-2,11877,RDC 73/2016 - SIMILAR - Exclusão crítica de testes ou métodos
112,28/07/2023,25351.299730/2005-11,0788584/23-9,11877,RDC 73/2016 - SIMILAR - Exclusão crítica de testes ou métodos
113,28/07/2023,25351.435815/2021-90,0795100/23-1,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
114,28/07/2023,25351.435815/2021-90,0795102/23-7,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
115,28/07/2023,25000.017636/9791,0793134/23-4,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
116,28/07/2023,25000.017636/9791,0793116/23-6,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
117,31/07/2023,25351.328987/2021-16,0792459/23-3,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
118,31/07/2023,25351.011985/2019-68,0792617/23-1,10938,RDC 73/2016 - GENÉRICO - Substituição de fabricante do IFA
119,31/07/2023,25351.860565/2018-27,0792738/23-0,10938,RDC 73/2016 - GENÉRICO - Substituição de fabricante do IFA
120,31/07/2023,25351.860565/2018-27,0792747/23-9,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
121,31/07/2023,25351.011985/2019-68,0793218/23-9,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
122,31/07/2023,25000.037404/9687,0794671/23-6,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
123,31/07/2023,25000.037404/9687,0794661/23-9,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
124,31/07/2023,25000.037404/9687,0794680/23-5,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
125,31/07/2023,25000.037404/9687,0794932/23-4,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
126,31/07/2023,25351.323730/2013-43,0795007/23-1,10941,RDC 73/2016 - GENÉRICO - Inclusão de novo fabricante do IFA
127,31/07/2023,25001.004766/86,0795009/23-8,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
128,31/07/2023,25000.023301/9676,0795011/23-0,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
129,31/07/2023,25351.325137/2013-84,0795013/23-6,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
130,31/07/2023,25000.037404/9687,0795015/23-2,10982,RDC 73/2016 - SIMILAR - Mudança maior de excipientes para formas farmacêuticas em solução
131,31/07/2023,25351.325024/2013-71,0795021/23-7,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
132,31/07/2023,25351.325024/2013-71,0795023/23-3,11057,RDC 73/2016 - SIMILAR - Substituição maior de equipamento
133,31/07/2023,25000.037404/9687,0795045/23-4,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
134,31/07/2023,25001.004766/86,0795049/23-7,11877,RDC 73/2016 - SIMILAR - Exclusão crítica de testes ou métodos
135,31/07/2023,25001.004766/86,0795047/23-1,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
136,01/08/2023,25000.006019/9902,0801608/23-9,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
137,02/08/2023,25992.015227/62,0803773/23-6,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
138,02/08/2023,25351.428759/2014-76,0811319/23-0,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
139,03/08/2023,25000.010791/9612,0809701/23-1,11864,RDC 73/2016 - SIMILAR - Mudanças nos limites de especificação fora de limites aprovados anteriormente
140,03/08/2023,25351.022571/2004-88,0809776/23-3,11747,RDC 73/2016 - NOVO - Mudança do DIFA sem CADIFA (maior com migração para CADIFA)
141,03/08/2023,25992.016553/74,0815376/23-1,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
142,04/08/2023,25351.208462/2020-76,0815384/23-1,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
143,04/08/2023,25351.188595/2019-85,0815411/23-2,11040,RDC 73/2016 - GENÉRICO - Inclusão de local de fabricação de medicamento estéril
144,04/08/2023,25351.188595/2019-85,0815419/23-8,11046,RDC 73/2016 - GENÉRICO - Inclusão maior do processo de produção do medicamento
145,04/08/2023,25351.188595/2019-85,0815401/23-5,11049,RDC 73/2016 - GENÉRICO - Inclusão maior de equipamento
146,04/08/2023,25000.004661/9703,0817109/23-2,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
147,04/08/2023,25000.004661/9703,0817111/23-4,10943,RDC 73/2016 - SIMILAR - Inclusão de novo fabricante do IFA
148,07/08/2023,25351.022367/2003-86,0820936/23-7,11048,RDC 73/2016 - SIMILAR - Inclusão maior do processo de produção do medicamento
149,07/08/2023,25351.022367/2003-86,0820944/23-8,11746,RDC 73/2016 - SIMILAR - Mudança do DIFA sem CADIFA (maior com migração para CADIFA)
150,07/08/2023,25351.268849/2015-21,0820956/23-1,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
151,07/08/2023,25351.022367/2003-86,0820958/23-8,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
152,07/08/2023,25351.022367/2003-86,0820960/23-0,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
153,08/08/2023,25351.144258/2019-86,0828166/23-1,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
154,09/08/2023,25351.142875/2020-81,0833323/23-8,11051,RDC 73/2016 - SIMILAR - Inclusão maior de equipamento
155,09/08/2023,25351.637602/2009-03,0833331/23-9,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
156,10/08/2023,25351.325150/2013-24,0838761/23-3,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
157,10/08/2023,25351.325150/2013-24,0838763/23-0,11057,RDC 73/2016 - SIMILAR - Substituição maior de equipamento
158,11/08/2023,25351.610233/2015-61,0844123/23-5,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
159,15/08/2023,25351.548851/2015-74,0856211/23-3,11044,RDC 73/2016 - NOVO - Alteração maior do processo de produção do medicamento
160,21/08/2023,25351.687102/2011-50,0876100/23-1,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
161,28/08/2023,25351.460921/2005-91,0905349/23-2,11040,RDC 73/2016 - GENÉRICO - Inclusão de local de fabricação de medicamento estéril
162,28/08/2023,25351.460921/2005-91,0905661/23-1,11049,RDC 73/2016 - GENÉRICO - Inclusão maior de equipamento
163,28/08/2023,25351.460921/2005-91,0905671/23-8,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
164,28/08/2023,25351.360028/2005-67,0905703/23-0,11044,RDC 73/2016 - NOVO - Alteração maior do processo de produção do medicamento
165,28/08/2023,25351.534857/2011-18,0907865/23-7,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
166,28/08/2023,25351.262055/2004-94,0907867/23-3,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
167,29/08/2023,25001.003216/87,0910976/23-5,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
168,31/08/2023,25351.024393/2021-21,0925290/23-8,11864,RDC 73/2016 - SIMILAR - Mudanças nos limites de especificação fora de limites aprovados anteriormente
169,31/08/2023,25351.290146/2004-10,0925695/23-4,10992,RDC 73/2016 - GENÉRICO - Mudança maior de excipiente para formas farmacêuticas sólidas
170,31/08/2023,25351.290146/2004-10,0926135/23-4,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
171,31/08/2023,25351.290146/2004-10,0927131/23-7,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
172,31/08/2023,25351.290146/2004-10,0927139/23-2,11052,RDC 73/2016 - GENÉRICO - Exclusão maior de equipamento
173,31/08/2023,25351.083831/2010-94,0927259/23-3,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
174,31/08/2023,25351.083831/2010-94,0927265/23-8,11031,RDC 73/2016 - GENÉRICO - Substituição maior de local de fabricação de medicamento de liberação modificada
175,31/08/2023,25351.083831/2010-94,0927275/23-5,10992,RDC 73/2016 - GENÉRICO - Mudança maior de excipiente para formas farmacêuticas sólidas
176,01/09/2023,25351.011374/2006-03,0931781/23-3,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
177,04/09/2023,25351.015521/2015-24,0937573/23-2,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
178,04/09/2023,25351.015521/2015-24,0937576/23-7,11049,RDC 73/2016 - GENÉRICO - Inclusão maior de equipamento
179,04/09/2023,25351.015521/2015-24,0937578/23-3,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
180,05/09/2023,25351.162067/2002-58,0945211/23-7,11725,RDC 73/2016 - NOVO - Inclusão de novo DIFA sem CADIFA
181,06/09/2023,25351.031704/2004-15,0949904/23-1,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
182,11/09/2023,25351.898868/2020-37,0960650/23-5,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
183,11/09/2023,25351.534978/2011-89,0960658/23-1,11869,RDC 73/2016 - GENÉRICO - Mudanças maiores de métodos analíticos
184,11/09/2023,25351.541742/2011-38,0960660/23-2,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
185,11/09/2023,25351.555095/2011-31,0960662/23-9,11871,RDC 73/2016 - SIMILAR - Mudanças maiores de métodos analíticos
186,12/09/2023,25351.593976/2016-05,0966300/23-2,11040,RDC 73/2016 - GENÉRICO - Inclusão de local de fabricação de medicamento estéril
187,12/09/2023,25351.593976/2016-05,0966302/23-9,11043,RDC 73/2016 - GENÉRICO - Alteração maior do processo de produção do medicamento
188,12/09/2023,25351.593976/2016-05,0966304/23-5,11055,RDC 73/2016 - GENÉRICO - Substituição maior de equipamento
189,12/09/2023,25351.162067/2002-58,0966306/23-1,11068,RDC 73/2016 - NOVO - Inclusão maior de composição de embalagem primária do medicamento
190,12/09/2023,25351.593976/2016-05,0966308/23-8,11079,RDC 73/2016 - GENÉRICO - Mudança maior da forma e dimensões da embalagem primária do medicamento
191,12/09/2023,25351.883713/2016-35,0966319/23-3,11723,RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA
192,14/09/2023,25351.192679/2006-07,0976757/23-6,11754,RDC 73/2016 - GENÉRICO - Inclusão de detentor de CADIFA (maior)
193,15/09/2023,25351.031704/2004-15,0982315/23-8,11035,RDC 73/2016 - NOVO - Inclusão maior de local de fabricação de medicamento de liberação modificada
194,18/09/2023,25351.325139/2013-32,0988228/23-6,11057,RDC 73/2016 - SIMILAR - Substituição maior de equipamento
195,18/09/2023,25351.668524/2012-65,0988232/23-4,11862,RDC 73/2016 - GENÉRICO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
196,19/09/2023,25351.325139/2013-32,0991472/23-2,11045,RDC 73/2016 - SIMILAR - Alteração maior do processo de produção do medicamento
197,19/09/2023,25351.058806/2013-95,0993757/23-9,11797,PRODUTO BIOLÓGICO - Mudança pós-registro relacionada a insumo farmacêutico ativo sintético
198,20/09/2023,25351.261673/2008-41,0998114/23-4,11060,RDC 73/2016 - SIMILAR - Inclusão maior de tamanho de lote do medicamento
199,20/09/2023,25351.212375/2008-27,0998081/23-4,11058,RDC 73/2016 - GENÉRICO - Inclusão maior de tamanho de lote do medicamento
200,21/09/2023,25992.005682/52,1003181/23-2,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
201,21/09/2023,25992.005682/52,1003254/23-1,11863,RDC 73/2016 - NOVO - Mudanças nos limites de especificação fora de limites aprovados anteriormente
202,22/09/2023,25351.099763/2017-24,1009211/23-1,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
203,27/09/2023,25351.762707/2021-97,1027837/23-1,11723,RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA
204,28/09/2023,25351.101091/2011-45,1032924/23-2,11870,RDC 73/2016 - NOVO - Mudanças maiores de métodos analíticos
205,28/09/2023,25351.101091/2011-45,1032927/23-7,10993,RDC 73/2016 - NOVO - Mudança maior de excipiente para formas farmacêuticas sólidas
206,28/09/2023,25351.799163/2018-13,1033269/23-3,11725,RDC 73/2016 - NOVO - Inclusão de novo DIFA sem CADIFA
207,28/09/2023,25351.799163/2018-13,1033271/23-5,11725,RDC 73/2016 - NOVO - Inclusão de novo DIFA sem CADIFA
208,28/09/2023,25351.243637/2007-14,1033273/23-1,11725,RDC 73/2016 - NOVO - Inclusão de novo DIFA sem CADIFA
209,28/09/2023,25351.500821/2008-58,1038768/23-4,11040,RDC 73/2016 - GENÉRICO - Inclusão de local de fabricação de medicamento estéril
210,28/09/2023,25351.500821/2008-58,1038770/23-6,11079,RDC 73/2016 - GENÉRICO - Mudança maior da forma e dimensões da embalagem primária do medicamento
211,28/09/2023,25351.500821/2008-58,1038699/23-8,11726,RDC 73/2016 - GENÉRICO - Substituição de novo DIFA sem CADIFA
