


10/11/2022,25351.549180/2022-98,4929030/22-4,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
18/11/2022,25351.579212/2022-80,4957003/22-0,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
18/11/2022,25351.561624/2022-63,4957128/22-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
18/11/2022,25351.564470/2022-61,4958115/22-5,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
22/11/2022,25351.567280/2022-04,4969680/22-7,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
28/11/2022,25351.583287/2022-65,4986619/22-2,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
30/11/2022,25351.751155/2013-61,4996203/22-5,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
01/12/2022,25351.587929/2022-03,4997630/22-3,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
05/12/2022,25351.595145/2022-41,5014853/22-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/12/2022,25351.613373/2022-18,5018247/22-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/12/2022,25351.608011/2022-05,5018036/22-3,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/12/2022,25351.613360/2022-31,5018098/22-3,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/12/2022,25351.608009/2022-28,5019814/22-9,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/12/2022,25351.619239/2022-12,5023001/22-8,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/12/2022,25351.619248/2022-11,5022845/22-5,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/12/2022,25351.608010/2022-52,5022935/22-4,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/12/2022,25351.600505/2022-33,5026688/22-8,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/12/2022,25351.600401/2022-29,5026833/22-3,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/12/2022,25351.619277/2022-75,5032964/22-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/12/2022,25351.615925/2022-14,5036870/22-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/12/2022,25351.619280/2022-99,5037264/22-5,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/12/2022,25351.631710/2022-41,5046251/22-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/12/2022,25351.631719/2022-51,5047535/22-5,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/12/2022,25351.615158/2022-43,5046327/22-6,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
15/12/2022,25351.335609/2016-11,5056175/22-8,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
15/12/2022,25351.636052/2022-83,5056817/22-5,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
16/12/2022,25351.341167/2016-11,5057784/22-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
16/12/2022,25351.629847/2022-35,5057672/22-1,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
16/12/2022,25351.629846/2022-91,5058504/22-5,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/12/2022,25351.638404/2022-35,5071350/22-7,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/12/2022,25351.638396/2022-27,5073081/22-9,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/12/2022,25351.639567/2022-35,5074176/22-4,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/12/2022,25351.636066/2022-05,5072989/22-6,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
21/12/2022,25351.645183/2022-51,5079043/22-9,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
21/12/2022,25351.639564/2022-00,5080566/22-5,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
22/12/2022,25351.652666/2022-11,5088422/22-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
22/12/2022,25351.650365/2022-44,5081194/22-1,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
23/12/2022,25351.652578/2022-19,5092502/22-4,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
23/12/2022,25351.645452/2022-80,5092744/22-2,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
27/12/2022,25351.662859/2022-71,5097817/22-9,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
28/12/2022,25351.100825/2005-97,5103470/22-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
28/12/2022,25351.660181/2022-92,5104615/22-6,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
28/12/2022,25351.650429/2022-15,5101901/22-9,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
29/12/2022,25351.645195/2022-86,5106963/22-6,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
29/12/2022,25351.663952/2022-01,5107683/22-7,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
30/12/2022,25351.666436/2022-21,5109302/22-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
30/12/2022,25351.672001/2022-15,5109341/22-3,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
02/01/2023,25351.662874/2022-10,0000088/23-4,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
02/01/2023,25351.662886/2022-44,0001730/23-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
02/01/2023,25351.671023/2022-68,0000943/23-1,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
03/01/2023,25351.001435/2023-17,0004054/23-1,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
04/01/2023,25351.001443/2023-63,0008518/23-9,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
04/01/2023,25351.661425/2022-54,0009269/23-0,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
05/01/2023,25351.001419/2023-24,0013537/23-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
05/01/2023,25351.663958/2022-71,0013593/23-3,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
05/01/2023,25351.001430/2023-94,0012984/23-4,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
05/01/2023,25351.001432/2023-83,0013086/23-9,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
05/01/2023,25351.001436/2023-61,0012284/23-0,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.671019/2022-08,0014185/23-2,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.001437/2023-14,0014446/23-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.001434/2023-72,0016118/23-7,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.001427/2023-71,0016482/23-8,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.670756/2022-85,0016147/23-1,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.001385/2023-78,0016662/23-6,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/01/2023,25351.663919/2022-73,0016800/23-9,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/01/2023,25351.670757/2022-20,0018644/23-9,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/01/2023,25351.673265/2022-96,0021064/23-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/01/2023,25351.001447/2023-41,0022949/23-1,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/01/2023,25351.673260/2022-63,0021039/23-1,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
12/01/2023,25351.665133/2022-91,0035674/23-3,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
12/01/2023,25351.008153/2023-41,0036222/23-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/01/2023,25351.001471/2023-81,0037170/23-0,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/01/2023,25351.001473/2023-70,0037187/23-4,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/01/2023,25351.006816/2023-92,0040422/23-5,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
17/01/2023,25351.673262/2022-52,0050613/23-3,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/01/2023,25351.375473/2020-61,0063254/23-6,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
27/01/2023,25351.030772/2023-11,0086281/23-9,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
27/01/2023,25351.050529/2023-10,0086342/23-4,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
03/02/2023,25351.061137/2023-86,0115222/23-0,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/02/2023,25351.062038/2023-11,0119519/23-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
06/02/2023,25351.057264/2023-81,0120594/23-3,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/02/2023,25351.058842/2023-04,0126049/23-9,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/02/2023,25351.062353/2023-49,0122421/23-2,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/02/2023,25351.061133/2023-06,0126986/23-1,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/02/2023,25351.062355/2023-38,0129022/23-3,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/02/2023,25351.057285/2023-04,0136039/23-6,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/02/2023,25351.058999/2023-21,0137569/23-5,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
11/02/2023,25351.493069/2022-30,0143450/23-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
14/02/2023,25351.062350/2023-13,0153525/23-1,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
17/02/2023,25351.085278/2023-94,0169123/23-6,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
25/02/2023,25351.104001/2023-78,0189165/23-1,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
03/03/2023,25351.119836/2023-22,0214559/23-6,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
03/03/2023,25351.495517/2016-07,0215522/23-2,12108,MEDICAMENTO INOVADOR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
07/03/2023,25351.123747/2023-81,0227144/23-3,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/03/2023,25351.134036/2023-31,0232552/23-7,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
08/03/2023,25351.120027/2023-63,0233417/23-8,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/03/2023,25351.118781/2023-33,0239426/23-0,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
09/03/2023,25351.128548/2023-69,0235982/23-1,12110,SIMILAR – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
13/03/2023,25351.134052/2023-24,0250406/23-5,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/03/2023,25351.151740/2023-59,0277687/23-1,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
20/03/2023,25351.147914/2023-89,0276632/23-9,12109,MEDICAMENTO NOVO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
23/03/2023,25351.169687/2023-42,0290909/23-0,12107,GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro
