


07/06/2023,25351.338049/2023-88,0583547/23-0,11630,GENÉRICO - Estudo de biodisponibilidade relativa
13/06/2023,25351.355829/2023-92,0595241/23-7,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
13/06/2023,25351.355835/2023-40,0595382/23-1,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
26/06/2023,25351.080392/2018-61,0656051/23-2,557,MEDICAMENTO NOVO - Estudo de biodisponibilidade relativa
27/06/2023,25351.406778/2023-74,0658858/23-1,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
07/07/2023,25351.255257/2023-42,0704890/23-4,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
07/07/2023,25351.417064/2023-91,0704902/23-1,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
07/07/2023,25351.255276/2023-79,0704926/23-9,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
11/07/2023,25000.031256/9679,0713563/23-7,557,MEDICAMENTO NOVO - Estudo de biodisponibilidade relativa
14/07/2023,25351.450802/2023-11,0728311/23-3,11630,GENÉRICO - Estudo de biodisponibilidade relativa
19/07/2023,25351.454952/2023-95,0748457/23-7,11630,GENÉRICO - Estudo de biodisponibilidade relativa
01/08/2023,25351.486521/2023-98,0800190/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
01/08/2023,25351.480963/2023-21,0800705/23-5,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
01/08/2023,25000.010791/9612,0802521/23-5,11632,SIMILAR - Estudo de biodisponibilidade relativa
04/08/2023,25351.484198/2023-18,0817392/23-3,11632,SIMILAR - Estudo de biodisponibilidade relativa
04/08/2023,25351.486491/2023-10,0818285/23-0,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
07/08/2023,25351.498867/2023-39,0819694/23-0,11632,SIMILAR - Estudo de biodisponibilidade relativa
10/08/2023,25351.492659/2023-26,0839981/23-6,11633,SIMILAR - Estudo de bioisenção
17/08/2023,25351.514739/2023-40,0869235/23-1,11632,SIMILAR - Estudo de biodisponibilidade relativa
24/08/2023,25351.531129/2023-19,0892798/23-7,11632,SIMILAR - Estudo de biodisponibilidade relativa
25/08/2023,25351.539129/2023-59,0901992/23-8,11633,SIMILAR - Estudo de bioisenção
01/09/2023,25351.083831/2010-94,0933295/23-2,11630,GENÉRICO - Estudo de biodisponibilidade relativa
01/09/2023,25351.083831/2010-94,0933345/23-2,11630,GENÉRICO - Estudo de biodisponibilidade relativa
01/09/2023,25351.573268/2023-10,0935808/23-1,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
04/09/2023,25351.015521/2015-24,0939934/23-8,11630,GENÉRICO - Estudo de biodisponibilidade relativa
05/09/2023,25351.578590/2023-27,0945699/23-6,11631,GENÉRICO - Estudo de bioisenção
05/09/2023,25351.290146/2004-10,0946090/23-0,11630,GENÉRICO - Estudo de biodisponibilidade relativa
06/09/2023,25351.584070/2023-53,0948071/23-4,11630,GENÉRICO - Estudo de biodisponibilidade relativa
06/09/2023,25351.574780/2023-75,0951531/23-3,11630,GENÉRICO - Estudo de biodisponibilidade relativa
14/09/2023,25351.583511/2023-08,0978229/23-0,11632,SIMILAR - Estudo de biodisponibilidade relativa
21/09/2023,25351.376706/2014-72,1006776/23-1,11631,GENÉRICO - Estudo de bioisenção
22/09/2023,25351.824215/2016-04,1012270/23-2,11633,SIMILAR - Estudo de bioisenção
03/10/2023,25351.643271/2023-08,1050500/23-8,11632,SIMILAR - Estudo de biodisponibilidade relativa
03/10/2023,25351.632364/2023-07,1052826/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
02/10/2023,25351.632353/2023-19,1061715/23-9,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
05/10/2023,25351.643250/2023-84,1061921/23-6,11630,GENÉRICO - Estudo de biodisponibilidade relativa
05/10/2023,25351.648357/2023-19,1062997/23-1,11631,GENÉRICO - Estudo de bioisenção
05/10/2023,25351.656812/2023-50,1063420/23-7,11630,GENÉRICO - Estudo de biodisponibilidade relativa
05/10/2023,25351.656818/2023-27,1063639/23-1,11632,SIMILAR - Estudo de biodisponibilidade relativa
06/10/2023,25351.651803/2023-72,1068655/23-0,11632,SIMILAR - Estudo de biodisponibilidade relativa
06/10/2023,25351.109097/2012-76,1069006/23-9,11632,SIMILAR - Estudo de biodisponibilidade relativa
11/10/2023,25351.646273/2023-41,1086743/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
11/10/2023,25351.656805/2023-58,1086745/23-7,11632,SIMILAR - Estudo de biodisponibilidade relativa
16/10/2023,25351.646490/2023-31,1100559/23-9,11630,GENÉRICO - Estudo de biodisponibilidade relativa
17/10/2023,25351.681340/2023-73,1110328/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
25/10/2023,25351.686911/2023-66,1163212/23-7,11632,SIMILAR - Estudo de biodisponibilidade relativa
27/10/2023,25351.717108/2023-81,1178397/23-4,11630,GENÉRICO - Estudo de biodisponibilidade relativa
27/10/2023,25351.268908/2015-30,1178562/23-4,557,MEDICAMENTO NOVO - Estudo de biodisponibilidade relativa
31/10/2023,25351.722543/2023-27,1190687/23-1,11632,SIMILAR - Estudo de biodisponibilidade relativa
31/10/2023,25351.700223/2023-16,1194096/23-4,11632,SIMILAR - Estudo de biodisponibilidade relativa
31/10/2023,25351.723118/2023-55,1194881/23-7,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
01/11/2023,25351.723116/2023-66,1200017/23-5,11630,GENÉRICO - Estudo de biodisponibilidade relativa
06/11/2023,25351.728625/2023-85,1215278/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
06/11/2023,25351.725383/2023-78,1215337/23-1,11632,SIMILAR - Estudo de biodisponibilidade relativa
06/11/2023,25351.738638/2023-62,1216377/23-5,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
07/11/2023,25351.738634/2023-84,1223068/23-5,11630,GENÉRICO - Estudo de biodisponibilidade relativa
09/11/2023,25351.749366/2023-26,1235022/23-2,11630,GENÉRICO - Estudo de biodisponibilidade relativa
09/11/2023,25992.011749/73,1235889/23-4,557,MEDICAMENTO NOVO - Estudo de biodisponibilidade relativa
09/11/2023,25351.747179/2023-16,1235973/23-4,11632,SIMILAR - Estudo de biodisponibilidade relativa
10/11/2023,25351.744371/2023-42,1243618/23-6,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
13/11/2023,25351.744382/2023-22,1252184/23-1,11631,GENÉRICO - Estudo de bioisenção
13/11/2023,25351.503065/2006-57,1252866/23-8,11632,SIMILAR - Estudo de biodisponibilidade relativa
13/11/2023,25351.484645/2006-38,1253038/23-7,11630,GENÉRICO - Estudo de biodisponibilidade relativa
14/11/2023,25351.755384/2023-47,1256327/23-7,11631,GENÉRICO - Estudo de bioisenção
21/11/2023,25351.769396/2023-59,1292371/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
23/11/2023,25351.774286/2023-17,1320443/23-2,11630,GENÉRICO - Estudo de biodisponibilidade relativa
28/11/2023,25351.760474/2023-50,1336344/23-1,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
01/12/2023,25351.813190/2023-73,1360093/23-1,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
11/12/2023,25351.016127/2004-23,1406430/23-8,11632,SIMILAR - Estudo de biodisponibilidade relativa
11/12/2023,25351.016127/2004-23,1406659/23-9,11632,SIMILAR - Estudo de biodisponibilidade relativa
12/12/2023,25351.829931/2023-38,1410520/23-9,11630,GENÉRICO - Estudo de biodisponibilidade relativa
18/12/2023,25351.838575/2023-43,1438551/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
20/12/2023,25351.858400/2023-52,1448070/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
20/12/2023,25351.851933/2023-11,1449839/23-1,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
21/12/2023,25351.849839/2023-94,1456625/23-7,11630,GENÉRICO - Estudo de biodisponibilidade relativa
21/12/2023,25351.863017/2023-16,1456924/23-8,11630,GENÉRICO - Estudo de biodisponibilidade relativa
21/12/2023,25351.855988/2023-92,1457341/23-5,11630,GENÉRICO - Estudo de biodisponibilidade relativa
21/12/2023,25351.864560/2023-31,1457567/23-1,11630,GENÉRICO - Estudo de biodisponibilidade relativa
21/12/2023,25351.867001/2023-82,1459055/23-7,11630,GENÉRICO - Estudo de biodisponibilidade relativa
21/12/2023,25351.866994/2023-75,1459292/23-4,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
22/12/2023,25351.867000/2023-38,1460902/23-9,11630,GENÉRICO - Estudo de biodisponibilidade relativa
22/12/2023,25351.566179/2023-17,1461206/23-2,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
26/12/2023,25351.016949/0091,1471723/23-9,11630,GENÉRICO - Estudo de biodisponibilidade relativa
26/12/2023,25351.868705/2023-72,1472038/23-8,11630,GENÉRICO - Estudo de biodisponibilidade relativa
26/12/2023,25351.870456/2023-85,1472005/23-1,10846,PRODUTO BIOLÓGICO - Estudo de farmacocinética
27/12/2023,25351.857511/2023-41,1475534/23-3,11632,SIMILAR - Estudo de biodisponibilidade relativa
28/12/2023,25351.880047/2023-97,1479534/23-5,11630,GENÉRICO - Estudo de biodisponibilidade relativa
28/12/2023,25351.866386/2023-61,1479608/23-2,11487,MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa
28/12/2023,25351.877013/2023-15,1479683/23-0,11632,SIMILAR - Estudo de biodisponibilidade relativa
28/12/2023,25351.876953/2023-97,1481334/23-3,11632,SIMILAR - Estudo de biodisponibilidade relativa
28/12/2023,25351.725907/2012-68,1482156/23-7,11632,SIMILAR - Estudo de biodisponibilidade relativa
28/12/2023,25351.725907/2012-68,1482325/23-0,11632,SIMILAR - Estudo de biodisponibilidade relativa
29/12/2023,25351.883515/2023-85,1486129/23-1,11631,GENÉRICO - Estudo de bioisenção
29/12/2023,25351.864555/2023-28,1486131/23-3,11630,GENÉRICO - Estudo de biodisponibilidade relativa
29/12/2023,25351.875518/2023-45,1486593/23-9,11630,GENÉRICO - Estudo de biodisponibilidade relativa
29/12/2023,25351.864554/2023-83,1486718/23-4,11630,GENÉRICO - Estudo de biodisponibilidade relativa
